match_id,total_frames,frame_no,brand,brand_position,time_sec,duration_sec,confidence,frame_path,Created_at
1,258,206,Apollo,Jersey,8.24,0.04,0.87,data\1\extracted_frames\Apollo\frame_000206.jpg,2025-11-27 12:20:28
1,258,206,Apollo,Jersey,8.24,0.04,0.775,data\1\extracted_frames\Apollo\frame_000206.jpg,2025-11-27 12:20:28
1,258,206,Apollo,Jersey,8.24,0.04,0.709,data\1\extracted_frames\Apollo\frame_000206.jpg,2025-11-27 12:20:28
1,258,206,Additas,Jersey,8.24,0.04,0.598,data\1\extracted_frames\Additas\frame_000206.jpg,2025-11-27 12:20:28
1,258,207,Apollo,Jersey,8.28,0.04,0.799,data\1\extracted_frames\Apollo\frame_000207.jpg,2025-11-27 12:20:28
1,258,207,Apollo,Jersey,8.28,0.04,0.742,data\1\extracted_frames\Apollo\frame_000207.jpg,2025-11-27 12:20:28
1,258,207,Apollo,Jersey,8.28,0.04,0.67,data\1\extracted_frames\Apollo\frame_000207.jpg,2025-11-27 12:20:28
1,258,207,Additas,Jersey,8.28,0.04,0.559,data\1\extracted_frames\Additas\frame_000207.jpg,2025-11-27 12:20:28
1,258,208,Apollo,Jersey,8.32,0.04,0.751,data\1\extracted_frames\Apollo\frame_000208.jpg,2025-11-27 12:20:28
1,258,208,Apollo,Jersey,8.32,0.04,0.718,data\1\extracted_frames\Apollo\frame_000208.jpg,2025-11-27 12:20:28
1,258,208,Apollo,Jersey,8.32,0.04,0.666,data\1\extracted_frames\Apollo\frame_000208.jpg,2025-11-27 12:20:28
1,258,208,Additas,Jersey,8.32,0.04,0.515,data\1\extracted_frames\Additas\frame_000208.jpg,2025-11-27 12:20:28
1,258,209,Apollo,Jersey,8.36,0.04,0.768,data\1\extracted_frames\Apollo\frame_000209.jpg,2025-11-27 12:20:28
1,258,209,Apollo,Jersey,8.36,0.04,0.674,data\1\extracted_frames\Apollo\frame_000209.jpg,2025-11-27 12:20:28
1,258,209,Apollo,Jersey,8.36,0.04,0.604,data\1\extracted_frames\Apollo\frame_000209.jpg,2025-11-27 12:20:28
1,258,209,Additas,Jersey,8.36,0.04,0.497,data\1\extracted_frames\Additas\frame_000209.jpg,2025-11-27 12:20:28
1,258,210,Apollo,Jersey,8.4,0.04,0.792,data\1\extracted_frames\Apollo\frame_000210.jpg,2025-11-27 12:20:29
1,258,210,Additas,Jersey,8.4,0.04,0.724,data\1\extracted_frames\Additas\frame_000210.jpg,2025-11-27 12:20:29
1,258,210,Apollo,Jersey,8.4,0.04,0.653,data\1\extracted_frames\Apollo\frame_000210.jpg,2025-11-27 12:20:29
1,258,210,Apollo,Jersey,8.4,0.04,0.541,data\1\extracted_frames\Apollo\frame_000210.jpg,2025-11-27 12:20:29
1,258,211,Apollo,Jersey,8.44,0.04,0.86,data\1\extracted_frames\Apollo\frame_000211.jpg,2025-11-27 12:20:29
1,258,211,Additas,Jersey,8.44,0.04,0.762,data\1\extracted_frames\Additas\frame_000211.jpg,2025-11-27 12:20:29
1,258,211,Apollo,Jersey,8.44,0.04,0.65,data\1\extracted_frames\Apollo\frame_000211.jpg,2025-11-27 12:20:29
1,258,211,Apollo,Jersey,8.44,0.04,0.61,data\1\extracted_frames\Apollo\frame_000211.jpg,2025-11-27 12:20:29
1,258,212,Apollo,Jersey,8.48,0.04,0.853,data\1\extracted_frames\Apollo\frame_000212.jpg,2025-11-27 12:20:29
1,258,212,Apollo,Jersey,8.48,0.04,0.767,data\1\extracted_frames\Apollo\frame_000212.jpg,2025-11-27 12:20:29
1,258,212,Additas,Jersey,8.48,0.04,0.725,data\1\extracted_frames\Additas\frame_000212.jpg,2025-11-27 12:20:29
1,258,212,Apollo,Jersey,8.48,0.04,0.594,data\1\extracted_frames\Apollo\frame_000212.jpg,2025-11-27 12:20:29
1,258,212,Apollo,Jersey,8.48,0.04,0.591,data\1\extracted_frames\Apollo\frame_000212.jpg,2025-11-27 12:20:29
1,258,213,Apollo,Jersey,8.52,0.04,0.884,data\1\extracted_frames\Apollo\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Apollo,Jersey,8.52,0.04,0.811,data\1\extracted_frames\Apollo\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Apollo,Jersey,8.52,0.04,0.811,data\1\extracted_frames\Apollo\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Apollo,Jersey,8.52,0.04,0.635,data\1\extracted_frames\Apollo\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Additas,Jersey,8.52,0.04,0.605,data\1\extracted_frames\Additas\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Additas,Jersey,8.52,0.04,0.482,data\1\extracted_frames\Additas\frame_000213.jpg,2025-11-27 12:20:29
1,258,213,Additas,Jersey,8.52,0.04,0.274,data\1\extracted_frames\Additas\frame_000213.jpg,2025-11-27 12:20:29
1,258,214,Apollo,Jersey,8.56,0.04,0.829,data\1\extracted_frames\Apollo\frame_000214.jpg,2025-11-27 12:20:30
1,258,214,Apollo,Jersey,8.56,0.04,0.811,data\1\extracted_frames\Apollo\frame_000214.jpg,2025-11-27 12:20:30
1,258,214,Apollo,Jersey,8.56,0.04,0.713,data\1\extracted_frames\Apollo\frame_000214.jpg,2025-11-27 12:20:30
1,258,214,Additas,Jersey,8.56,0.04,0.529,data\1\extracted_frames\Additas\frame_000214.jpg,2025-11-27 12:20:30
1,258,214,Additas,Jersey,8.56,0.04,0.518,data\1\extracted_frames\Additas\frame_000214.jpg,2025-11-27 12:20:30
1,258,214,Apollo,Jersey,8.56,0.04,0.434,data\1\extracted_frames\Apollo\frame_000214.jpg,2025-11-27 12:20:30
1,258,215,Apollo,Jersey,8.6,0.04,0.838,data\1\extracted_frames\Apollo\frame_000215.jpg,2025-11-27 12:20:30
1,258,215,Apollo,Jersey,8.6,0.04,0.835,data\1\extracted_frames\Apollo\frame_000215.jpg,2025-11-27 12:20:30
1,258,215,Apollo,Jersey,8.6,0.04,0.775,data\1\extracted_frames\Apollo\frame_000215.jpg,2025-11-27 12:20:30
1,258,215,Apollo,Jersey,8.6,0.04,0.575,data\1\extracted_frames\Apollo\frame_000215.jpg,2025-11-27 12:20:30
1,258,215,Additas,Jersey,8.6,0.04,0.532,data\1\extracted_frames\Additas\frame_000215.jpg,2025-11-27 12:20:30
1,258,215,Additas,Jersey,8.6,0.04,0.362,data\1\extracted_frames\Additas\frame_000215.jpg,2025-11-27 12:20:30
1,258,216,Apollo,Jersey,8.64,0.04,0.821,data\1\extracted_frames\Apollo\frame_000216.jpg,2025-11-27 12:20:30
1,258,216,Apollo,Jersey,8.64,0.04,0.8,data\1\extracted_frames\Apollo\frame_000216.jpg,2025-11-27 12:20:30
1,258,216,Apollo,Jersey,8.64,0.04,0.716,data\1\extracted_frames\Apollo\frame_000216.jpg,2025-11-27 12:20:30
1,258,216,Additas,Jersey,8.64,0.04,0.613,data\1\extracted_frames\Additas\frame_000216.jpg,2025-11-27 12:20:30
1,258,216,Apollo,Jersey,8.64,0.04,0.392,data\1\extracted_frames\Apollo\frame_000216.jpg,2025-11-27 12:20:30
1,258,217,Apollo,Jersey,8.68,0.04,0.818,data\1\extracted_frames\Apollo\frame_000217.jpg,2025-11-27 12:20:30
1,258,217,Apollo,Jersey,8.68,0.04,0.786,data\1\extracted_frames\Apollo\frame_000217.jpg,2025-11-27 12:20:30
1,258,217,Apollo,Jersey,8.68,0.04,0.698,data\1\extracted_frames\Apollo\frame_000217.jpg,2025-11-27 12:20:30
1,258,217,Additas,Jersey,8.68,0.04,0.661,data\1\extracted_frames\Additas\frame_000217.jpg,2025-11-27 12:20:30
1,258,218,Apollo,Jersey,8.72,0.04,0.834,data\1\extracted_frames\Apollo\frame_000218.jpg,2025-11-27 12:20:30
1,258,218,Apollo,Jersey,8.72,0.04,0.797,data\1\extracted_frames\Apollo\frame_000218.jpg,2025-11-27 12:20:30
1,258,218,Apollo,Jersey,8.72,0.04,0.73,data\1\extracted_frames\Apollo\frame_000218.jpg,2025-11-27 12:20:30
1,258,218,Additas,Jersey,8.72,0.04,0.664,data\1\extracted_frames\Additas\frame_000218.jpg,2025-11-27 12:20:31
1,258,219,Apollo,Jersey,8.76,0.04,0.809,data\1\extracted_frames\Apollo\frame_000219.jpg,2025-11-27 12:20:31
1,258,219,Apollo,Jersey,8.76,0.04,0.802,data\1\extracted_frames\Apollo\frame_000219.jpg,2025-11-27 12:20:31
1,258,219,Apollo,Jersey,8.76,0.04,0.688,data\1\extracted_frames\Apollo\frame_000219.jpg,2025-11-27 12:20:31
1,258,219,Additas,Jersey,8.76,0.04,0.652,data\1\extracted_frames\Additas\frame_000219.jpg,2025-11-27 12:20:31
1,258,220,Apollo,Jersey,8.8,0.04,0.835,data\1\extracted_frames\Apollo\frame_000220.jpg,2025-11-27 12:20:31
1,258,220,Apollo,Jersey,8.8,0.04,0.817,data\1\extracted_frames\Apollo\frame_000220.jpg,2025-11-27 12:20:31
1,258,220,Additas,Jersey,8.8,0.04,0.681,data\1\extracted_frames\Additas\frame_000220.jpg,2025-11-27 12:20:31
1,258,220,Apollo,Jersey,8.8,0.04,0.675,data\1\extracted_frames\Apollo\frame_000220.jpg,2025-11-27 12:20:31
1,258,220,Additas,Jersey,8.8,0.04,0.257,data\1\extracted_frames\Additas\frame_000220.jpg,2025-11-27 12:20:31
1,258,221,Apollo,Jersey,8.84,0.04,0.832,data\1\extracted_frames\Apollo\frame_000221.jpg,2025-11-27 12:20:31
1,258,221,Apollo,Jersey,8.84,0.04,0.819,data\1\extracted_frames\Apollo\frame_000221.jpg,2025-11-27 12:20:31
1,258,221,Apollo,Jersey,8.84,0.04,0.671,data\1\extracted_frames\Apollo\frame_000221.jpg,2025-11-27 12:20:31
1,258,221,Additas,Jersey,8.84,0.04,0.666,data\1\extracted_frames\Additas\frame_000221.jpg,2025-11-27 12:20:31
1,258,222,Apollo,Jersey,8.88,0.04,0.824,data\1\extracted_frames\Apollo\frame_000222.jpg,2025-11-27 12:20:31
1,258,222,Apollo,Jersey,8.88,0.04,0.822,data\1\extracted_frames\Apollo\frame_000222.jpg,2025-11-27 12:20:31
1,258,222,Additas,Jersey,8.88,0.04,0.711,data\1\extracted_frames\Additas\frame_000222.jpg,2025-11-27 12:20:31
1,258,222,Apollo,Jersey,8.88,0.04,0.69,data\1\extracted_frames\Apollo\frame_000222.jpg,2025-11-27 12:20:31
1,258,223,Apollo,Jersey,8.92,0.04,0.869,data\1\extracted_frames\Apollo\frame_000223.jpg,2025-11-27 12:20:32
1,258,223,Additas,Jersey,8.92,0.04,0.723,data\1\extracted_frames\Additas\frame_000223.jpg,2025-11-27 12:20:32
1,258,223,Apollo,Jersey,8.92,0.04,0.721,data\1\extracted_frames\Apollo\frame_000223.jpg,2025-11-27 12:20:32
1,258,223,Apollo,Jersey,8.92,0.04,0.651,data\1\extracted_frames\Apollo\frame_000223.jpg,2025-11-27 12:20:32
1,258,224,Apollo,Jersey,8.96,0.04,0.823,data\1\extracted_frames\Apollo\frame_000224.jpg,2025-11-27 12:20:32
1,258,224,Apollo,Jersey,8.96,0.04,0.733,data\1\extracted_frames\Apollo\frame_000224.jpg,2025-11-27 12:20:32
1,258,224,Apollo,Jersey,8.96,0.04,0.66,data\1\extracted_frames\Apollo\frame_000224.jpg,2025-11-27 12:20:32
1,258,224,Additas,Jersey,8.96,0.04,0.578,data\1\extracted_frames\Additas\frame_000224.jpg,2025-11-27 12:20:32
1,258,225,Apollo,Jersey,9.0,0.04,0.907,data\1\extracted_frames\Apollo\frame_000225.jpg,2025-11-27 12:20:32
1,258,225,Apollo,Jersey,9.0,0.04,0.785,data\1\extracted_frames\Apollo\frame_000225.jpg,2025-11-27 12:20:32
1,258,225,Apollo,Jersey,9.0,0.04,0.663,data\1\extracted_frames\Apollo\frame_000225.jpg,2025-11-27 12:20:32
1,258,225,Additas,Jersey,9.0,0.04,0.55,data\1\extracted_frames\Additas\frame_000225.jpg,2025-11-27 12:20:32
1,258,226,Apollo,Jersey,9.04,0.04,0.894,data\1\extracted_frames\Apollo\frame_000226.jpg,2025-11-27 12:20:32
1,258,226,Apollo,Jersey,9.04,0.04,0.811,data\1\extracted_frames\Apollo\frame_000226.jpg,2025-11-27 12:20:32
1,258,226,Apollo,Jersey,9.04,0.04,0.59,data\1\extracted_frames\Apollo\frame_000226.jpg,2025-11-27 12:20:32
1,258,226,Additas,Jersey,9.04,0.04,0.417,data\1\extracted_frames\Additas\frame_000226.jpg,2025-11-27 12:20:32
1,258,227,Apollo,Jersey,9.08,0.04,0.923,data\1\extracted_frames\Apollo\frame_000227.jpg,2025-11-27 12:20:32
1,258,227,Apollo,Jersey,9.08,0.04,0.852,data\1\extracted_frames\Apollo\frame_000227.jpg,2025-11-27 12:20:32
1,258,227,Apollo,Jersey,9.08,0.04,0.544,data\1\extracted_frames\Apollo\frame_000227.jpg,2025-11-27 12:20:32
1,258,227,Additas,Jersey,9.08,0.04,0.376,data\1\extracted_frames\Additas\frame_000227.jpg,2025-11-27 12:20:32
1,258,228,Apollo,Jersey,9.12,0.04,0.889,data\1\extracted_frames\Apollo\frame_000228.jpg,2025-11-27 12:20:33
1,258,228,Apollo,Jersey,9.12,0.04,0.874,data\1\extracted_frames\Apollo\frame_000228.jpg,2025-11-27 12:20:33
1,258,228,Apollo,Jersey,9.12,0.04,0.522,data\1\extracted_frames\Apollo\frame_000228.jpg,2025-11-27 12:20:33
1,258,228,Additas,Jersey,9.12,0.04,0.35,data\1\extracted_frames\Additas\frame_000228.jpg,2025-11-27 12:20:33
1,258,229,Apollo,Jersey,9.16,0.04,0.907,data\1\extracted_frames\Apollo\frame_000229.jpg,2025-11-27 12:20:33
1,258,229,Apollo,Jersey,9.16,0.04,0.838,data\1\extracted_frames\Apollo\frame_000229.jpg,2025-11-27 12:20:33
1,258,229,Apollo,Jersey,9.16,0.04,0.485,data\1\extracted_frames\Apollo\frame_000229.jpg,2025-11-27 12:20:33
1,258,229,Additas,Jersey,9.16,0.04,0.439,data\1\extracted_frames\Additas\frame_000229.jpg,2025-11-27 12:20:33
1,258,230,Apollo,Jersey,9.2,0.04,0.898,data\1\extracted_frames\Apollo\frame_000230.jpg,2025-11-27 12:20:33
1,258,230,Apollo,Jersey,9.2,0.04,0.723,data\1\extracted_frames\Apollo\frame_000230.jpg,2025-11-27 12:20:33
1,258,230,Additas,Jersey,9.2,0.04,0.51,data\1\extracted_frames\Additas\frame_000230.jpg,2025-11-27 12:20:33
1,258,230,Apollo,Jersey,9.2,0.04,0.46,data\1\extracted_frames\Apollo\frame_000230.jpg,2025-11-27 12:20:33
1,258,231,Apollo,Jersey,9.24,0.04,0.85,data\1\extracted_frames\Apollo\frame_000231.jpg,2025-11-27 12:20:33
1,258,231,Apollo,Jersey,9.24,0.04,0.736,data\1\extracted_frames\Apollo\frame_000231.jpg,2025-11-27 12:20:33
1,258,231,Additas,Jersey,9.24,0.04,0.477,data\1\extracted_frames\Additas\frame_000231.jpg,2025-11-27 12:20:33
1,258,231,Apollo,Jersey,9.24,0.04,0.296,data\1\extracted_frames\Apollo\frame_000231.jpg,2025-11-27 12:20:33
1,258,232,Apollo,Jersey,9.28,0.04,0.83,data\1\extracted_frames\Apollo\frame_000232.jpg,2025-11-27 12:20:33
1,258,232,Apollo,Jersey,9.28,0.04,0.689,data\1\extracted_frames\Apollo\frame_000232.jpg,2025-11-27 12:20:33
1,258,232,Additas,Jersey,9.28,0.04,0.51,data\1\extracted_frames\Additas\frame_000232.jpg,2025-11-27 12:20:33
1,258,233,Apollo,Jersey,9.32,0.04,0.808,data\1\extracted_frames\Apollo\frame_000233.jpg,2025-11-27 12:20:34
1,258,233,Apollo,Jersey,9.32,0.04,0.79,data\1\extracted_frames\Apollo\frame_000233.jpg,2025-11-27 12:20:34
1,258,233,Additas,Jersey,9.32,0.04,0.26,data\1\extracted_frames\Additas\frame_000233.jpg,2025-11-27 12:20:34
1,258,233,Additas,Jersey,9.32,0.04,0.255,data\1\extracted_frames\Additas\frame_000233.jpg,2025-11-27 12:20:34
1,258,234,Apollo,Jersey,9.36,0.04,0.841,data\1\extracted_frames\Apollo\frame_000234.jpg,2025-11-27 12:20:34
1,258,234,Apollo,Jersey,9.36,0.04,0.709,data\1\extracted_frames\Apollo\frame_000234.jpg,2025-11-27 12:20:34
1,258,234,Additas,Jersey,9.36,0.04,0.4,data\1\extracted_frames\Additas\frame_000234.jpg,2025-11-27 12:20:34
1,258,235,Apollo,Jersey,9.4,0.04,0.897,data\1\extracted_frames\Apollo\frame_000235.jpg,2025-11-27 12:20:34
1,258,235,Apollo,Jersey,9.4,0.04,0.678,data\1\extracted_frames\Apollo\frame_000235.jpg,2025-11-27 12:20:34
1,258,235,Additas,Jersey,9.4,0.04,0.386,data\1\extracted_frames\Additas\frame_000235.jpg,2025-11-27 12:20:34
1,258,236,Apollo,Jersey,9.44,0.04,0.807,data\1\extracted_frames\Apollo\frame_000236.jpg,2025-11-27 12:20:34
1,258,236,Apollo,Jersey,9.44,0.04,0.516,data\1\extracted_frames\Apollo\frame_000236.jpg,2025-11-27 12:20:34
1,258,236,Additas,Jersey,9.44,0.04,0.49,data\1\extracted_frames\Additas\frame_000236.jpg,2025-11-27 12:20:34
1,258,237,Apollo,Jersey,9.48,0.04,0.827,data\1\extracted_frames\Apollo\frame_000237.jpg,2025-11-27 12:20:34
1,258,237,Apollo,Jersey,9.48,0.04,0.637,data\1\extracted_frames\Apollo\frame_000237.jpg,2025-11-27 12:20:34
1,258,237,Apollo,Jersey,9.48,0.04,0.291,data\1\extracted_frames\Apollo\frame_000237.jpg,2025-11-27 12:20:34
1,258,238,Apollo,Jersey,9.52,0.04,0.762,data\1\extracted_frames\Apollo\frame_000238.jpg,2025-11-27 12:20:35
1,258,238,Apollo,Jersey,9.52,0.04,0.452,data\1\extracted_frames\Apollo\frame_000238.jpg,2025-11-27 12:20:35
1,258,239,Apollo,Jersey,9.56,0.04,0.599,data\1\extracted_frames\Apollo\frame_000239.jpg,2025-11-27 12:20:35
1,258,239,Apollo,Jersey,9.56,0.04,0.496,data\1\extracted_frames\Apollo\frame_000239.jpg,2025-11-27 12:20:35
1,258,240,Apollo,Jersey,9.6,0.04,0.806,data\1\extracted_frames\Apollo\frame_000240.jpg,2025-11-27 12:20:35
1,258,240,Apollo,Jersey,9.6,0.04,0.557,data\1\extracted_frames\Apollo\frame_000240.jpg,2025-11-27 12:20:35
1,258,240,Additas,Jersey,9.6,0.04,0.344,data\1\extracted_frames\Additas\frame_000240.jpg,2025-11-27 12:20:35
1,258,241,Apollo,Jersey,9.64,0.04,0.681,data\1\extracted_frames\Apollo\frame_000241.jpg,2025-11-27 12:20:35
1,258,241,Apollo,Jersey,9.64,0.04,0.634,data\1\extracted_frames\Apollo\frame_000241.jpg,2025-11-27 12:20:35
1,258,241,Additas,Jersey,9.64,0.04,0.279,data\1\extracted_frames\Additas\frame_000241.jpg,2025-11-27 12:20:35
1,258,242,Apollo,Jersey,9.68,0.04,0.811,data\1\extracted_frames\Apollo\frame_000242.jpg,2025-11-27 12:20:35
1,258,242,Apollo,Jersey,9.68,0.04,0.626,data\1\extracted_frames\Apollo\frame_000242.jpg,2025-11-27 12:20:35
1,258,243,Apollo,Jersey,9.72,0.04,0.792,data\1\extracted_frames\Apollo\frame_000243.jpg,2025-11-27 12:20:36
1,258,243,Apollo,Jersey,9.72,0.04,0.456,data\1\extracted_frames\Apollo\frame_000243.jpg,2025-11-27 12:20:36
1,258,244,Apollo,Jersey,9.76,0.04,0.668,data\1\extracted_frames\Apollo\frame_000244.jpg,2025-11-27 12:20:36
1,258,245,Apollo,Jersey,9.8,0.04,0.416,data\1\extracted_frames\Apollo\frame_000245.jpg,2025-11-27 12:20:36
1,258,246,Apollo,Jersey,9.84,0.04,0.378,data\1\extracted_frames\Apollo\frame_000246.jpg,2025-11-27 12:20:36
1,258,247,Apollo,Jersey,9.88,0.04,0.265,data\1\extracted_frames\Apollo\frame_000247.jpg,2025-11-27 12:20:36
1,258,248,Apollo,Jersey,9.92,0.04,0.201,data\1\extracted_frames\Apollo\frame_000248.jpg,2025-11-27 12:20:37
1,258,249,Apollo,Jersey,9.96,0.04,0.219,data\1\extracted_frames\Apollo\frame_000249.jpg,2025-11-27 12:20:37
1,258,250,Apollo,Jersey,10.0,0.04,0.233,data\1\extracted_frames\Apollo\frame_000250.jpg,2025-11-27 12:20:37
1,258,251,Apollo,Jersey,10.04,0.04,0.291,data\1\extracted_frames\Apollo\frame_000251.jpg,2025-11-27 12:20:37
1,258,252,Additas,Jersey,10.08,0.04,0.614,data\1\extracted_frames\Additas\frame_000252.jpg,2025-11-27 12:20:37
1,258,252,Apollo,Jersey,10.08,0.04,0.283,data\1\extracted_frames\Apollo\frame_000252.jpg,2025-11-27 12:20:37
1,258,253,Additas,Jersey,10.12,0.04,0.618,data\1\extracted_frames\Additas\frame_000253.jpg,2025-11-27 12:20:38
1,258,253,Apollo,Jersey,10.12,0.04,0.331,data\1\extracted_frames\Apollo\frame_000253.jpg,2025-11-27 12:20:38
1,258,254,Apollo,Jersey,10.16,0.04,0.621,data\1\extracted_frames\Apollo\frame_000254.jpg,2025-11-27 12:20:38
1,258,254,Additas,Jersey,10.16,0.04,0.578,data\1\extracted_frames\Additas\frame_000254.jpg,2025-11-27 12:20:38
1,258,255,Apollo,Jersey,10.2,0.04,0.585,data\1\extracted_frames\Apollo\frame_000255.jpg,2025-11-27 12:20:38
1,258,255,Additas,Jersey,10.2,0.04,0.39,data\1\extracted_frames\Additas\frame_000255.jpg,2025-11-27 12:20:38
1,258,256,Additas,Jersey,10.24,0.04,0.415,data\1\extracted_frames\Additas\frame_000256.jpg,2025-11-27 12:20:38
1,258,256,Apollo,Jersey,10.24,0.04,0.295,data\1\extracted_frames\Apollo\frame_000256.jpg,2025-11-27 12:20:38
1,258,257,Apollo,Jersey,10.28,0.04,0.408,data\1\extracted_frames\Apollo\frame_000257.jpg,2025-11-27 12:20:38
1,258,257,Additas,Jersey,10.28,0.04,0.358,data\1\extracted_frames\Additas\frame_000257.jpg,2025-11-27 12:20:38
1,258,258,Additas,Jersey,10.32,0.04,0.52,data\1\extracted_frames\Additas\frame_000258.jpg,2025-11-27 12:20:39
1,258,258,Apollo,Jersey,10.32,0.04,0.334,data\1\extracted_frames\Apollo\frame_000258.jpg,2025-11-27 12:20:39
